jugador,inmigrante,gol,resultado
Mpenza Emile,0.0,0.0,EMPATO
Larsen Tommy,0.0,0.0,EMPATO
Collins,1.0,0.0,GANO
Kiknadze,0.0,0.0,PERDIO
Samuel Holmn,1.0,0.0,PERDIO
Chapuisat,0.0,0.0,EMPATO
Witschge,0.0,0.0,PERDIO
Oprea,0.0,0.0,PERDIO
Simon Davies,0.0,0.0,EMPATO
Drozdov,0.0,0.0,EMPATO
Theodoros Zagorakis,0.0,0.0,PERDIO
Martin Andersen,1.0,0.0,GANO
Dimitri Tatanashvili,0.0,0.0,EMPATO
Zvara,0.0,0.0,GANO
Jesper Gronkjaer,0.0,0.0,GANO
Georgi Petrov,0.0,1.0,GANO
Martin Petrov,0.0,0.0,GANO
John Carew,0.0,0.0,EMPATO
Milan Rapaic,1.0,0.0,PERDIO
Nemsadze,0.0,0.0,GANO
Tayfun,0.0,0.0,PERDIO
Brynjar Gunnarsson,1.0,0.0,PERDIO
Francisco Costinha,0.0,0.0,EMPATO
Tiberiu Ghioane,0.0,0.0,PERDIO
Gennady Litovchenko,0.0,0.0,PERDIO
Besart Berisha,0.0,0.0,GANO
Theo Walcott,0.0,1.0,GANO
Claus Jensen,0.0,0.0,PERDIO
Eduardo,0.0,1.0,GANO
Khatskevich,0.0,1.0,PERDIO
Viktors Morozs,0.0,0.0,PERDIO
Camoranesi Mauro,0.0,0.0,EMPATO
Vclav Sverko,0.0,0.0,EMPATO
Jeremies,0.0,0.0,PERDIO
Stuart Mccall,0.0,0.0,GANO
Alessandro Del Piero,0.0,0.0,GANO
Stefano Fiore,0.0,0.0,GANO
Tom Rosick,0.0,0.0,GANO
Martin Andresen,1.0,0.0,GANO
Ricardo Cabanas,0.0,0.0,EMPATO
Iurie Priganiuc,0.0,0.0,GANO
Jason Koumas,1.0,0.0,EMPATO
Paul Mcgrath,0.0,0.0,GANO
Wolfgang Rolff,0.0,0.0,PERDIO
Yiasoumis Yiasoumi,0.0,0.0,PERDIO
Martin Fenin,0.0,0.0,GANO
Steven Reid,1.0,0.0,PERDIO
Robbie Savage,1.0,0.0,EMPATO
Michael Constantinou,0.0,0.0,EMPATO
Alex Godoy,1.0,0.0,PERDIO
Bachini,0.0,0.0,GANO
Rene Aufhauser,0.0,0.0,EMPATO
Xavi Hernndez,0.0,0.0,EMPATO
Zienczuk Marek,0.0,0.0,GANO
Maxymyuk,0.0,0.0,GANO
Tadas Papeckys,0.0,0.0,GANO
Mfrick,1.0,0.0,PERDIO
Scott Parker,0.0,0.0,PERDIO
Orlando Engelaar,0.0,0.0,GANO
Pisont,0.0,1.0,GANO
Bystrov Vladimir,1.0,0.0,EMPATO
Squilaci Sebastien,1.0,0.0,GANO
Alexander Frei,1.0,0.0,EMPATO
Lassana Diarra,0.0,0.0,PERDIO
Maromashchenko,1.0,0.0,EMPATO
Frank Lampard,0.0,1.0,PERDIO
Heidar Helguson,0.0,0.0,GANO
Ramelis,0.0,1.0,GANO
Svetoslav Todorov,0.0,1.0,EMPATO
Marco Marchionni,0.0,0.0,EMPATO
Dalibor Stevanovic,1.0,0.0,PERDIO
Smirnov Maksim,0.0,0.0,GANO
Camoranesi Mauro,0.0,0.0,PERDIO
Ilola,0.0,0.0,PERDIO
Marc Overmars,0.0,1.0,GANO
Mitrakovic,1.0,0.0,EMPATO
Benjamin Fischer,1.0,0.0,EMPATO
Sidney Govou,1.0,0.0,PERDIO
Daniel Braaten,0.0,0.0,EMPATO
Hajto Tomasz,0.0,0.0,GANO
Dzeykhun Sultanov,0.0,0.0,GANO
Nuno Gomes,0.0,0.0,PERDIO
Jir Jarosk,0.0,0.0,GANO
Andrej Komac,0.0,0.0,EMPATO
Kahveci Nihat,1.0,1.0,EMPATO
Christian Wilhemsson,0.0,0.0,GANO
Saulius Mikoliunas,0.0,0.0,PERDIO
Goran Stankovski,0.0,0.0,PERDIO
Trond Andersen,0.0,0.0,GANO
Colin Murdock,1.0,0.0,EMPATO
Govedarica,0.0,0.0,GANO
Barak Itzhaki,1.0,0.0,GANO
Stojanoski,0.0,0.0,EMPATO
Aram Hakobyan,0.0,0.0,GANO
Stanic,1.0,0.0,EMPATO
Miguel Veloso,1.0,0.0,PERDIO
Cesc Fabregas,0.0,0.0,GANO
Nihat Kahveci,0.0,0.0,EMPATO
Mbeck,1.0,0.0,PERDIO
Johann Vogel,0.0,0.0,PERDIO
Niko Kranjcar,0.0,0.0,EMPATO
Stilian Petrov,0.0,1.0,GANO
David Platt,0.0,0.0,EMPATO
Spoljaric,1.0,0.0,GANO
Luke Dimech,0.0,1.0,PERDIO
Rodriguez Albert,1.0,0.0,PERDIO
Marouane Fellaini,0.0,0.0,EMPATO
Aleksejs Vinakovs,0.0,0.0,PERDIO
Andy Van Der Meyde,0.0,0.0,PERDIO
Yiannakis Okkas,0.0,0.0,GANO
Alexei Eremenko Jr,1.0,0.0,GANO
Aleksandr Chertoganov,1.0,0.0,EMPATO
Udochuckwu Nwoko,0.0,0.0,PERDIO
Tugay Kerimoglu,0.0,0.0,GANO
Curtianu,0.0,0.0,EMPATO
Hristo Yovov,0.0,0.0,GANO
Marek Saganowski,0.0,0.0,GANO
Jan Koller,1.0,0.0,GANO
Hazan,0.0,1.0,PERDIO
Victor Onopko,0.0,1.0,GANO
Kristofer Hstad,1.0,0.0,EMPATO
H Revivo,0.0,1.0,GANO
Ruiz Gonzlez,1.0,0.0,PERDIO
Igor Semshov,1.0,0.0,PERDIO
Raimondas Zutautas,0.0,0.0,PERDIO
Jjnsen,,0.0,EMPATO
Altin Rraklli,0.0,1.0,GANO
Khokhlov Dmitry,1.0,0.0,EMPATO
Beck Thomas,0.0,0.0,PERDIO
Goran Pandev,1.0,0.0,EMPATO
Kert Haavistu,0.0,0.0,PERDIO
Serhiy Nazarenko,0.0,0.0,EMPATO
Milen Petkov,0.0,0.0,EMPATO
Maor Bar Buzaglo,0.0,0.0,GANO
Vladimir Labant,1.0,0.0,GANO
Luis Garcia Fernandez,0.0,0.0,EMPATO
Konstantinos Makridis,1.0,0.0,PERDIO
Pter Lipscei,0.0,0.0,PERDIO
Bnielsen,0.0,1.0,GANO
Kola,0.0,1.0,GANO
Teever Ingemar,0.0,1.0,EMPATO
Litmanen Jari,0.0,0.0,PERDIO
Timko,0.0,0.0,GANO
Darijo Srna,1.0,0.0,PERDIO
Andriy Voronin,0.0,0.0,EMPATO
Marcos Senna,0.0,0.0,GANO
Hristov,1.0,1.0,GANO
Maris Smirnovs,0.0,0.0,GANO
Moreno,1.0,0.0,PERDIO
Kari Arnason,1.0,0.0,PERDIO
Srgio Conceio,0.0,0.0,PERDIO
Ciaran Toner,0.0,0.0,EMPATO
Nenad Jestrovic,0.0,0.0,PERDIO
Katsouranis,0.0,0.0,EMPATO
Frode Kippe,0.0,0.0,EMPATO
Kowalczyk,0.0,0.0,PERDIO
Andrejs Stolcers,0.0,0.0,PERDIO
Shaun Maloney,1.0,0.0,PERDIO
Collins,1.0,0.0,EMPATO
Gennadiy Zubov,1.0,0.0,PERDIO
Bnielsen,0.0,0.0,PERDIO
Vryzas Zisis,1.0,1.0,GANO
Noel Turner,1.0,0.0,PERDIO
Giglio Stefan,0.0,0.0,PERDIO
Jenas Jermaine,0.0,0.0,GANO
Artur Petrosyan,1.0,1.0,GANO
Korytko Vladimir,1.0,0.0,PERDIO
Rolan Gusev,0.0,0.0,GANO
Fabus,0.0,1.0,GANO
Mauro Camoranesi,0.0,1.0,EMPATO
Giannichedda,0.0,0.0,EMPATO
Joao Moutinho,0.0,0.0,PERDIO
Hakan Mild,0.0,0.0,PERDIO
David Odikadze,0.0,0.0,PERDIO
Skela Ervin,1.0,0.0,EMPATO
Valern,0.0,0.0,GANO
Brzeczek,0.0,0.0,GANO
Stephen Pearson,1.0,0.0,PERDIO
Alexei Berezutsky,0.0,0.0,PERDIO
Zdeno Strba,1.0,0.0,PERDIO
Asmir Ikanovic,0.0,0.0,PERDIO
Caramarin Gabriel,0.0,0.0,EMPATO
Nowak,0.0,0.0,EMPATO
Mkurbanov,,1.0,PERDIO
Balazs Molnr,0.0,0.0,GANO
Serghei Dadu,0.0,0.0,PERDIO
Mark Van Bommel,0.0,0.0,PERDIO
Justo Ruz,1.0,0.0,PERDIO
Redknapp,0.0,0.0,EMPATO
Marek Sapara,1.0,0.0,EMPATO
Baros Milan,0.0,0.0,PERDIO
Joao Moutinho,0.0,0.0,EMPATO
Travin Andrey,0.0,0.0,EMPATO
Velizar Dimitrov,0.0,0.0,PERDIO
Altin Rraklli,0.0,0.0,EMPATO
Jiri Nemec,0.0,0.0,GANO
Raphael Wicky,0.0,0.0,EMPATO
Ratislav Michalk,0.0,0.0,PERDIO
Kuehbauer Dietmar,0.0,0.0,EMPATO
Samuel Holmen,0.0,0.0,GANO
Boa Morte,1.0,0.0,GANO
Andrius Velicka,0.0,0.0,GANO
Thomas Hassler,0.0,0.0,GANO
Neukirchner,0.0,0.0,PERDIO
Hopkin,1.0,0.0,PERDIO
Bosko Balaban,1.0,0.0,GANO
Marek Heinz,0.0,0.0,GANO
Dennis Sorensen,1.0,0.0,GANO
Vyacheslav Hleb,1.0,0.0,PERDIO
Valakari,0.0,0.0,PERDIO
Yildiray Bastrk,1.0,0.0,GANO
Micevski,0.0,0.0,GANO
Faau Benjaminsen,1.0,0.0,PERDIO
Anderton,0.0,0.0,GANO
Jason Koumas,1.0,1.0,EMPATO
Jan Rezek,0.0,0.0,PERDIO
Roy Keane,0.0,0.0,PERDIO
Luis Enrique,1.0,0.0,PERDIO
Milan Jovanovic,1.0,1.0,GANO
Patrick Silvestre,1.0,0.0,GANO
Martin Harnik,0.0,0.0,EMPATO
Paulo Sousa,0.0,0.0,PERDIO
Zonzini,1.0,0.0,PERDIO
Kovac Niko,1.0,0.0,GANO
Keith Andrews,1.0,0.0,EMPATO
Andrpierre Gignac,0.0,0.0,EMPATO
Nemeth Szilard,0.0,0.0,EMPATO
Barry Robson,1.0,0.0,EMPATO
Gerster Andreas,1.0,0.0,EMPATO
Baros Milan,0.0,0.0,GANO
Henning Hauger,0.0,0.0,PERDIO
John Carew,0.0,0.0,GANO
Lampard Frank,0.0,1.0,GANO
Florentin Petre,0.0,1.0,EMPATO
Nemeth Szilard,0.0,0.0,GANO
Vlatko Grozdanovski,1.0,0.0,GANO
Manucharyan Edgar,0.0,0.0,EMPATO
Pavluchenko Roman,0.0,0.0,GANO
Dejan Damjanovic,1.0,0.0,GANO
Craig Bellamy,1.0,0.0,PERDIO
Metin Tumer,1.0,0.0,EMPATO
Palmi Palmason,0.0,0.0,PERDIO
Verpakovskis Maris,0.0,0.0,EMPATO
De Rossi Daniele,0.0,1.0,GANO
Rbert Vittek,0.0,0.0,EMPATO
Vladimir Bystrov,1.0,0.0,GANO
Kallstrom Kim,0.0,0.0,GANO
Gusev Oleg,0.0,0.0,GANO
Gronkjaer Jesper,1.0,0.0,GANO
Martin Vunk,1.0,0.0,GANO
Grindheim Christian,0.0,0.0,GANO
Healy David,0.0,1.0,EMPATO
Einarsson Gylfi,0.0,0.0,PERDIO
David Healy,0.0,0.0,GANO
Liedson,1.0,1.0,GANO
Manucharyan Edgar,0.0,0.0,PERDIO
Gusev Oleg,0.0,0.0,PERDIO
Brynjar Gunnarsson,1.0,0.0,EMPATO
Maxat Baizhanov,1.0,0.0,PERDIO
Litvinenko Oleg,1.0,0.0,PERDIO
Familtsev Alexander,1.0,0.0,PERDIO
Cimirotic Sebastijan,1.0,0.0,EMPATO
Cesnauskis Edgaras,0.0,0.0,GANO
Pavel Pogrebnyak,0.0,1.0,GANO
Gygax Daniel,0.0,0.0,EMPATO
Tomasz Bandrowski,0.0,0.0,EMPATO
Konstantinos Makridis,0.0,0.0,PERDIO
Luka Razmadze,0.0,0.0,EMPATO
Marius Zaliukas,0.0,0.0,GANO
Munteanu Dorinel,0.0,0.0,GANO
Stijn Schaars,1.0,0.0,GANO
Aaron Ramsey,1.0,0.0,PERDIO
Bojan Jokic,1.0,0.0,EMPATO
Keith Andrews,1.0,0.0,GANO
Sasa Ilic,0.0,0.0,GANO
Kapsis Mihalis,0.0,0.0,GANO
Ivanov Stanislav,0.0,0.0,PERDIO
Kilbane Kevin,1.0,0.0,GANO
Landzaat Denny,0.0,0.0,EMPATO
Cesc Fabregas,1.0,0.0,GANO
Healy David,0.0,1.0,GANO
Larsen Soren,1.0,1.0,GANO
Kilbane Kevin,1.0,0.0,EMPATO
Svensson Anders,0.0,0.0,PERDIO
Svensson Anders,0.0,1.0,GANO
Jensen Claus,0.0,1.0,GANO
Duro Klodian,0.0,0.0,GANO
Andrejs Rubins,0.0,1.0,GANO
Bartal Eliasen,1.0,0.0,PERDIO
Alexander Frei,1.0,0.0,GANO
Mendy Bernard,0.0,0.0,EMPATO
Zlogar Anton,0.0,0.0,PERDIO
Tare Igli,0.0,0.0,PERDIO
Buechel Ronny,1.0,0.0,GANO
Paulauskas Gediminas,0.0,0.0,EMPATO
Gerster Andreas,1.0,0.0,PERDIO
Reim Martin,0.0,0.0,EMPATO
Buechel Ronny,1.0,0.0,EMPATO
Aldonin Evgeni,0.0,0.0,EMPATO
Sni Olsen,1.0,0.0,PERDIO
Riihilahti Aki,1.0,0.0,GANO
Golan Omer,1.0,0.0,GANO
Martin Jakubko,0.0,1.0,GANO
Arman Karamyan,0.0,0.0,PERDIO
Jonathan Johansson,0.0,1.0,EMPATO
Steven Davis,1.0,1.0,GANO
Vyacheslav Hleb,0.0,0.0,PERDIO
Grujic Vladan,1.0,0.0,GANO
Vincze Otto,1.0,0.0,EMPATO
Kallio Toni,0.0,0.0,PERDIO
Vieira,1.0,0.0,PERDIO
Jamarauli Gocha,0.0,0.0,GANO
Petrov Martin,1.0,0.0,PERDIO
Bulyga Vitaly,0.0,0.0,PERDIO
Pal Dardai,0.0,0.0,PERDIO
Bellamy Craig,1.0,0.0,EMPATO
Leweck Fons,1.0,1.0,PERDIO
Sakiri Artim,1.0,0.0,PERDIO
Sumolikoski Velice,0.0,1.0,GANO
Aldonin Evgeni,0.0,0.0,GANO
Axel Witsel,0.0,0.0,PERDIO
Brighi,0.0,0.0,EMPATO
Costin Lazar,0.0,0.0,PERDIO
Ion Bogdan Mara,0.0,0.0,GANO
Hakan Yakin,0.0,0.0,PERDIO
Simun Samuelsen,0.0,0.0,GANO
Altintop Hamit,0.0,0.0,EMPATO
Minev,0.0,0.0,GANO
Kilbane Kevin,1.0,0.0,PERDIO
Blatnjak Dragan,1.0,0.0,EMPATO
Andre Pierre Gignac,1.0,0.0,GANO
Mehmet Topal,1.0,0.0,EMPATO
De La Pena Ivan,1.0,0.0,GANO
David Jarolim,1.0,0.0,GANO
Vieira Marcio,1.0,0.0,PERDIO
Beslija Mirsad,1.0,0.0,EMPATO
Alesandr Suvorov,0.0,0.0,PERDIO
Daniel Alves Da Mota,1.0,0.0,PERDIO
Sejad Salihovic,0.0,1.0,EMPATO
David Odikadze,0.0,0.0,EMPATO
Brynjar Gunnarsson,1.0,1.0,GANO
Svensson Anders,0.0,0.0,GANO
Dhorasoo Vikash,1.0,1.0,GANO
Belkevich Valentin,1.0,0.0,EMPATO
Hoset Magne,0.0,0.0,EMPATO
Lindpere Joel,0.0,0.0,GANO
Joan Toscano,1.0,0.0,PERDIO
Wesley Sonck,1.0,1.0,PERDIO
Manuel Ortlechner,1.0,0.0,GANO
Cesnauskis Edgaras,0.0,0.0,EMPATO
Darvydas Sernas,0.0,0.0,GANO
Haestad Kristofer,1.0,0.0,EMPATO
Holt Gary,1.0,0.0,PERDIO
Rashad Sadiqov,0.0,0.0,PERDIO
Joel Kitenge,1.0,0.0,PERDIO
Smolarek Ebi,0.0,1.0,GANO
Gurbanov Gurban,1.0,0.0,EMPATO
Sukur Hakan,0.0,0.0,GANO
Andrejs Rubins,0.0,0.0,EMPATO
Giglio Stefan,0.0,0.0,EMPATO
Nigel De Jong,0.0,0.0,GANO
Givet Gael,1.0,0.0,EMPATO
Ivanov Stanislav,0.0,0.0,GANO
Robinson Carl,1.0,0.0,GANO
Marek Sapara,1.0,0.0,GANO
Munteanu Dorinel,0.0,0.0,PERDIO
Loskov Dmitri,1.0,1.0,GANO
Belkevich Valentin,1.0,0.0,GANO
Zewlakow,0.0,0.0,EMPATO
Lindpere Joel,0.0,0.0,PERDIO
Per Cilijan Skjelbred,0.0,0.0,EMPATO
Lampard Frank,0.0,0.0,GANO
Kerzhakov Alexander,0.0,1.0,GANO
Elyaniv Barda,0.0,0.0,PERDIO
Healy David,0.0,0.0,PERDIO
Tom Necid,0.0,0.0,PERDIO
Healy David,0.0,0.0,GANO
Kuehbauer Dietmar,0.0,0.0,GANO
Pedersen Morten,0.0,1.0,GANO
Mpenza Mbo,0.0,1.0,GANO
Jakob Jantscher,0.0,0.0,GANO
Tekke Fatih,0.0,0.0,PERDIO
Stojkov Aco,0.0,1.0,EMPATO
Pirlo Andrea,0.0,1.0,GANO
Panamaryov Anotoliy,,0.0,PERDIO
Pokorn Jalen,0.0,0.0,GANO
Smolarek Ebi,0.0,0.0,GANO
Terence Scerri,1.0,0.0,EMPATO
Cadikovski Dragan,0.0,0.0,EMPATO
Charalambous Elias,0.0,0.0,EMPATO
Aleksandr Hleb,0.0,0.0,EMPATO
Ricardo Quaresma,1.0,0.0,EMPATO
Sanli Tuncay,1.0,0.0,EMPATO
Tuncay Sanli,1.0,0.0,PERDIO
Elsad Zverotic,1.0,0.0,EMPATO
Mpenza Emile,0.0,0.0,GANO
Grindheim Christian,0.0,0.0,PERDIO
Dimitrios Salpingidis,0.0,0.0,EMPATO
Edin Dzeko,0.0,0.0,GANO
Simun Samuelsen,0.0,0.0,PERDIO
Arman Karamyan,0.0,0.0,EMPATO
Raul Meireles,1.0,0.0,EMPATO
Gogua Gogita,0.0,0.0,PERDIO
Squilaci Sebastien,1.0,0.0,EMPATO
Voskanyan Aram,0.0,0.0,PERDIO
Daniel Akhtyamov,0.0,0.0,PERDIO
Bojan Krkic,1.0,0.0,GANO
Omer Golan,1.0,1.0,EMPATO
Gronkjaer Jesper,1.0,0.0,EMPATO
Marouane Fellaini,1.0,0.0,GANO
Barone Simone,0.0,0.0,GANO
Krzynowek Jacek,0.0,0.0,GANO
Davids Edgar,1.0,0.0,GANO
Gusev Oleg,0.0,0.0,EMPATO
Dmitrijev Aleksandr,1.0,0.0,GANO
Andre Pierre Gignac,1.0,0.0,EMPATO
Omer Golan,1.0,1.0,GANO
Nabiyer Nadir,0.0,0.0,EMPATO
Darvydas Sernas,0.0,0.0,PERDIO
Petrov Martin,1.0,0.0,GANO
Piotr Trochowski,0.0,0.0,EMPATO
Mattocks Claude,0.0,0.0,EMPATO
Alexandru Onica,0.0,0.0,EMPATO
Thomas Kristensen,1.0,0.0,GANO
Martin Harnik,0.0,0.0,GANO
Graham Alexander,0.0,0.0,GANO
Ilco Naumoski,0.0,0.0,GANO
Christian Wilhelmsson,0.0,0.0,PERDIO
Arnason Kari,0.0,0.0,GANO
Ilco Naumoski,0.0,0.0,EMPATO
Jaroslaw Bieniuk,0.0,0.0,PERDIO
Jokic,1.0,0.0,GANO
Azat Nurgaliyev,0.0,0.0,PERDIO
Lokvenc Vratislav,0.0,0.0,GANO
Thomas Enevoldsen,0.0,0.0,PERDIO
Stankovic Dejan,1.0,0.0,EMPATO
Sergey Ostapenko,0.0,0.0,PERDIO
Colin Kazimrichards,0.0,0.0,GANO
Verpakovskis Maris,0.0,0.0,GANO
Nektarios Alexandrou,0.0,0.0,GANO
Michael Oconnor,1.0,0.0,EMPATO
David Jarolim,1.0,0.0,EMPATO
Silva Fernando,1.0,0.0,GANO
Zoltan Gera,1.0,0.0,EMPATO
Rogaciov Serghei,0.0,0.0,EMPATO
Samir Abbasov,1.0,0.0,EMPATO
Szabolcs Huszti,0.0,0.0,GANO
Ognjen Vukojevic,0.0,0.0,GANO
Pirlo Andrea,0.0,0.0,GANO
Tuncay Sanli,1.0,0.0,GANO
Claudio Marchisio,0.0,0.0,GANO
Jakup Borg,1.0,0.0,EMPATO
Petre Florentin,0.0,1.0,GANO
Kiesenebner Markus,0.0,0.0,GANO
Dennis Rommedahl,0.0,0.0,EMPATO
Makridis,0.0,0.0,EMPATO
Khizanishvili Zurab,0.0,0.0,PERDIO
Xabi Alonso,1.0,0.0,GANO
A Svensson,1.0,1.0,GANO
Demetradze George,0.0,0.0,EMPATO
Branko Boskovic,0.0,0.0,PERDIO
Vladimir Voskoboinikov,1.0,0.0,PERDIO
Stefan Gislason,0.0,0.0,PERDIO
Konstantinos Makridis,0.0,1.0,GANO
Nikola Pokrivac,1.0,0.0,GANO
Krzynowek Jacek,0.0,0.0,PERDIO
Artavazd Karamyan,0.0,0.0,GANO
Jensen Claus,0.0,0.0,GANO
Sercan Yildirim,0.0,1.0,GANO
Belkevich Valentin,1.0,1.0,EMPATO
Mario Frick,1.0,0.0,EMPATO
Miguel Veloso,1.0,1.0,GANO
Sonck Wesley,1.0,1.0,EMPATO
Oleksandr Aliyev,1.0,0.0,EMPATO
Igor Bugaev,1.0,0.0,EMPATO
Dailly Christian,1.0,0.0,PERDIO
Gilles Bettmer,1.0,0.0,EMPATO
Mikael Forssell,0.0,0.0,PERDIO
Hajnal Tamas,0.0,0.0,PERDIO
Baris Deniz,0.0,0.0,GANO
Paul Hartley,1.0,0.0,PERDIO
Kuehbauer Dietmar,0.0,0.0,PERDIO
Belkevich Valentin,1.0,0.0,PERDIO
David Healy,0.0,0.0,PERDIO
Patrice Evra,1.0,0.0,GANO
Gygax Daniel,0.0,0.0,GANO
Tomasz Jodlowiec,0.0,0.0,GANO
Veli Kavlak,1.0,0.0,GANO
Krzynowek Jacek,0.0,1.0,GANO
Iwan,0.0,0.0,GANO
Ivan Saenko,0.0,0.0,GANO
Michail Chrysostomos,0.0,0.0,GANO
Karadeniz Gokdeniz,0.0,0.0,EMPATO
Kristofer Hstad,1.0,0.0,PERDIO
Francini,1.0,0.0,PERDIO
Gunnarsson,0.0,1.0,PERDIO
Nuno Gomes,0.0,0.0,GANO
Giorgios Karagounis,0.0,0.0,PERDIO
Stratulat,0.0,0.0,EMPATO
Sergei Aleinikov,0.0,0.0,EMPATO
Maksim Bordachev,0.0,0.0,PERDIO
David Jarolim,0.0,0.0,GANO
Gudni Bergsson,0.0,0.0,GANO
Carboni,0.0,0.0,PERDIO
Dennis Bergkamp,0.0,0.0,EMPATO
Pavel Sitko,1.0,0.0,GANO
Elvis Sina,1.0,0.0,PERDIO
Hagi,0.0,0.0,PERDIO
Mika Nurmela,0.0,1.0,GANO
Dorinel Ionel Munteanu,0.0,0.0,PERDIO
Ognjen Vukojevic,1.0,0.0,GANO
Suat Kaya,0.0,0.0,EMPATO
Tomas Rosicky,0.0,0.0,PERDIO
Marcin Kuzba,0.0,0.0,EMPATO
Mattocks Claude,0.0,0.0,PERDIO
Hristov Marian,0.0,0.0,GANO
Stephen Ireland,1.0,1.0,EMPATO
Dennis Rommedahl,0.0,1.0,GANO
Maniche Ribeiro,1.0,0.0,GANO
Costin Lazar,0.0,0.0,GANO
Stanic,1.0,0.0,GANO
Beinlich,0.0,0.0,GANO
Victor Onopko,0.0,0.0,GANO
Mario Frick,1.0,1.0,GANO
Gatcan Alexandr,0.0,0.0,PERDIO
Arnason Kari,0.0,1.0,PERDIO
Lothar Matthaus C,0.0,0.0,GANO
Miroslav Karhan,0.0,1.0,GANO
Lee,1.0,0.0,PERDIO
Wetl,0.0,0.0,GANO
Rubins Andrejs,0.0,0.0,PERDIO
Theofanis Gekas,0.0,0.0,GANO
Tsartas,0.0,0.0,GANO
Rosa Denes,0.0,0.0,PERDIO
Tams Hajnal,0.0,0.0,GANO
Tomasz Hajto,0.0,0.0,GANO
Alan Lee,1.0,0.0,GANO
Kris Boyd,1.0,0.0,GANO
Petr Jirek,0.0,1.0,GANO
Hestad,0.0,0.0,GANO
Simone Perrotta,0.0,0.0,GANO
Ognjen Koroman,0.0,0.0,EMPATO
Arnold Muhren,0.0,0.0,GANO
Pl Drdai,0.0,0.0,PERDIO
Grozdic,1.0,0.0,GANO
Adnan Custovic,1.0,0.0,GANO
Kulchii,0.0,0.0,PERDIO
Veli Kavlak,1.0,0.0,PERDIO
Niko Kranjcar,0.0,0.0,PERDIO
Tagizade,0.0,1.0,GANO
Anders Svensson,0.0,1.0,GANO
Vladan Tomic,1.0,0.0,PERDIO
Kiko,0.0,0.0,GANO
Kolkka,0.0,0.0,EMPATO
Bleidelis Imants,0.0,0.0,GANO
Andrew Keogh,1.0,0.0,EMPATO
Sugzda,0.0,0.0,EMPATO
Paul Dickov,0.0,0.0,EMPATO
Revivo,0.0,0.0,PERDIO
Claudio Lombardelli,1.0,0.0,GANO
Robinson Carl,1.0,1.0,GANO
Vladimir Kortyhko,1.0,0.0,GANO
Kairat Ashirbekov,0.0,0.0,PERDIO
Blagoy Georgiev,0.0,1.0,EMPATO
Thomas Flgel,1.0,0.0,PERDIO
Zhalmagambetov Maxim,1.0,0.0,PERDIO
Heinz Marek,1.0,1.0,GANO
Gary Mcallister,0.0,0.0,PERDIO
Dragusha Mehmet,1.0,0.0,GANO
Suda,1.0,0.0,PERDIO
Iwan,0.0,0.0,PERDIO
Daniel Gabriel Pancu,0.0,0.0,EMPATO
Joris Van Hout,0.0,0.0,GANO
Mccall,1.0,0.0,EMPATO
Hamlet Mkhitaryan,0.0,0.0,PERDIO
Andriy Voronin,0.0,0.0,PERDIO
Juris Laizans,0.0,0.0,EMPATO
Denis Zmeu,0.0,0.0,GANO
Roger Beck,1.0,0.0,PERDIO
Thomas Mller,0.0,0.0,GANO
Sylvain Wiltord,0.0,0.0,GANO
Gerd Wimmer,0.0,0.0,GANO
Titov,0.0,0.0,PERDIO
Daryl Murphy,1.0,0.0,EMPATO
Mehmet Topal,0.0,0.0,EMPATO
Simon Rolfes,0.0,0.0,EMPATO
Benayoun,0.0,1.0,GANO
Ryan Babel,1.0,0.0,EMPATO
Zahovic,0.0,0.0,PERDIO
Gallacher,0.0,0.0,PERDIO
Carsten Jancker,0.0,0.0,GANO
Frank Sauze,1.0,0.0,EMPATO
Juan Carlos Valeron,1.0,0.0,PERDIO
Gusin Andriy,0.0,0.0,GANO
Frank Lampard,0.0,0.0,PERDIO
Tomislav Dujmovi,0.0,0.0,GANO
Grlic Ivica,1.0,0.0,PERDIO
Pokorn Jalen,0.0,0.0,PERDIO
Ilco Naumoski,0.0,0.0,PERDIO
Bicker,1.0,0.0,PERDIO
Aram Hakobyan,0.0,0.0,EMPATO
Luc Holtz,1.0,0.0,PERDIO
Andrew Johnson,1.0,0.0,PERDIO
Fernando De Napoli,0.0,0.0,EMPATO
Makhmud Gurbanov,1.0,0.0,GANO
Vieri,0.0,0.0,EMPATO
Ljungberg,0.0,0.0,GANO
John Carew,1.0,0.0,EMPATO
Vanco Trajanov,0.0,0.0,GANO
Luis Figo C,1.0,0.0,GANO
Glenn Whelan,0.0,0.0,PERDIO
Albert Luque,0.0,0.0,GANO
Yrghos Karangonis C,,0.0,EMPATO
Youri Djorkaeff,0.0,1.0,GANO
Spoljaric,1.0,0.0,PERDIO
Stojanoski,0.0,0.0,GANO
Zhumaskaliyev Nurbol,1.0,0.0,PERDIO
Attila Filkor,0.0,0.0,GANO
Nani,0.0,0.0,PERDIO
Grtar Steinsson,0.0,0.0,GANO
Kallio Toni,0.0,0.0,GANO
Shane Long,1.0,0.0,PERDIO
Schneider,0.0,0.0,EMPATO
Benjaminsen,0.0,0.0,PERDIO
Haas,1.0,0.0,EMPATO
Ivanovs,0.0,0.0,GANO
David Healy,1.0,0.0,EMPATO
Paolo Rink,0.0,0.0,PERDIO
Ioannis Amanatidis,0.0,0.0,GANO
Sabic,0.0,0.0,PERDIO
